sub_category_title,questions_title,answer_title,answer_paragraphs,answer_link
Cisco Meeting Management,Recording and streaming,What can I check if a recording is not starting?,"['For an indication of what is wrong, you can check the meeting event logs on the Call Bridge, and the recording event logs on the Recorder.', 'If that did not help, you can get license and status information for a Recorder via the Meeting Server API.', 'To check if the deployment has a valid recording license:', 'You will receive information about all licenses on the system, including the below information about your recording license.', 'noLicense|', 'activated|', 'grace|', 'expired', 'No license applied to the Recorder', 'License applied and Recorder activated', 'License expired, now in grace period for license renewal', 'License expired for Recorder', '', 'To get any raised alarms for your Recorder:Perform a GET on ""api/v1/system/alarms"" on the call bridge that tries to contact the Recorder.Check the <alarm> elements in the response for any ""recorderUnavailable"" alarm.', 'The alarm means the call bridge has not managed to successfully contact the configured Recorder; the Recorder is specified by the accompanying ""recorderAddress"" parameter.', 'To debug SIP signalling issues, enable SIP tracing on the Recorder using the following MMP command:', 'recorder sip trace <1m|10m|30m|24h|on>', 'There is no need to restart your Recorder.', 'Also, check the logs for both the Call Bridge and the Recorder.', 'Perform a GET on the\xa0""api/v1/system/licensing"" node.', 'Check the response']",https://meeting-infohub.cisco.com/faq/content/51/351/en/what-can-i-check-if-a-recording-is-not-starting.html
Cisco Meeting Management,Users/LDAP,I am locked out of  Meeting Management because of changes to the LDAP server. What can I do?,"['You must redeploy Meeting Management.', 'From your backup, you can only restore the database (Call Bridge information) as the configuration details contain the LDAP details that locked you out.', 'Note: To avoid this in the future, you can add one or more local users to Meeting Management.']",https://meeting-infohub.cisco.com/faq/content/53/357/en/i-am-locked-out-of-meeting-management-because-of-changes-to-the-ldap-server-what-can-i-do.html
Cisco Meeting Management,Users/LDAP,How do I change the role in Meeting Management for a mapped user group?,"['If you want to move an entire LDAP group from being video operators to administrators, or vice versa, you must delete the group from Meeting Management and re-add them with the new role assigned.']",https://meeting-infohub.cisco.com/faq/content/53/346/en/how-do-i-change-the-role-in-meeting-management-for-a-mapped-user-group.html
Cisco Meeting Management,Users/LDAP,How do I change the role in Meeting Management for an individual user?,"['If the user is an LDAP user', 'You cannot change the role for an individual user, but you can move the user from one user group to another.On your LDAP server, move the user from the current user group to one that has the appropriate role assigned in your Meeting Management.', 'If the user is a local user', 'Go to theUserspage,Localtab. Open the user profile, change the role, and save the changs.']",https://meeting-infohub.cisco.com/faq/content/53/345/en/how-do-i-change-the-role-in-meeting-management-for-an-individual-user.html
Cisco Meeting Management,System information,Which Linux version does Meeting Management use?,"['Meeting Management uses a custom distribution of Linux. You can see the kernel version in the Open Source Licenses document for the Meeting Management version you are using.', 'Find links to all Cisco Open Source Licenses documents here:', 'https://www.cisco.com/c/en/us/about/legal/open-source-documentation-responsive.html']",https://meeting-infohub.cisco.com/faq/content/75/475/en/which-linux-version-does-meeting-management-use.html
Cisco Meeting Management,Certificates,"What can I check if get the error ""SSL Error certificate verify failed""? ","['Use Windows Certificate Viewer or a similar tool to inspect the certificate.', 'The error message will give you a clue of what to look for, in brackets after the main message.', 'For instance, if you see ""SSL Error certificate verify failed (unable to get certificate CRL)"", it is likely that Meeting Management cannot access the DCPs (certificate distribution points).\xa0Check the addresses of the CDPs. Meeting Management needs access to those to get to the certificate revocations lists (CRLs) and verify that the certificates are still valid.', 'If you already know that a certificate has been revoked, you can check the CRLs to get more information that can help you update the certificate chain.']",https://meeting-infohub.cisco.com/faq/content/77/478/en/what-can-i-check-if-get-the-error-ssl-error-certificate-verify-failed.html
Cisco Meeting Management,Certificates,What should I do if CRLs (certificate revocation lists) could not be downloaded?,"['Check the system logs. The log for the missing CRLs would start with:', 'Fetching CRL from <comma separated list of URLs>', 'The log will contain one or more messages of the form:', 'Error seen fetching CRL from URL <URL>', 'This will tell you which URLs Meeting Management could not download from.', 'Check that can reach all the listed URLs.']",https://meeting-infohub.cisco.com/faq/content/77/477/en/what-should-i-do-if-crls-certificate-revocation-lists-could-not-be-downloaded.html
Cisco Meeting Server web app,Cisco Meeting Server web app,What languages are supported by the Cisco Meeting Server web app 3.2?,"['Users can select a different language before signing in to the app or joining\xa0a meeting.\xa0Language selection option is also available from theJoin meetingpage.', 'Alternatively, after signing in to the app, users can select a language from the homepage.', 'When sending an email users can select the language from theLanguagedrop down. Refer to the online help for instructions on selecting a language.', 'The Cisco Meeting Server web app 3.2 is available in the following languages:', '']",https://meeting-infohub.cisco.com/faq/content/81/516/en/what-languages-are-supported-by-the-cisco-meeting-server-web-app-32.html
Cisco Meeting Server web app,Cisco Meeting Server web app,What languages are supported by the Cisco Meeting Server web app?,"['From version 3.1 onwards, users can select a different language before signing in to the app or joining\xa0a meeting.\xa0Language selection option is also available from theJoin meetingpage.', 'Alternatively, after signing in to the app, users can select a language from the homepage.', 'When sending an email users can select the language from theLanguagedrop down. Refer to the online help for instructions on selecting a language.', 'The Cisco Meeting Server web app is available in the following languages:', '', '']",https://meeting-infohub.cisco.com/faq/content/81/515/en/what-languages-are-supported-by-the-cisco-meeting-server-web-app.html
Cisco Meeting Server web app,Cisco Meeting Server web app,"Why does Cisco Meeting Server web app show a message that ""Passcode needs updating"" for a space?","['An administrator can specify a minimum passcode length for spaces or space templates. If a minimum passcode length has been enforced by the administrator for some of the existing spaces, then the web app shows you an on-screen message to indicate the passcode needs to be updated for those spaces.', 'ClickConfigure spaceto open theJoin informationand update the passcode.', 'Only members with appropriate permissions will be able to update the space passcode. If a space passcode is out of compliance, you may not be able join a meeting in the space.', 'SeeCisco Meeting Server web app Important Informationdocument andCisco Meeting Server Release Notesfor more information.']",https://meeting-infohub.cisco.com/faq/content/81/507/en/why-does-cisco-meeting-server-web-app-show-a-message-that-passcode-needs-updating-for-a-space.html
